YEAR	SOURCE	RECEIVER	LN_TRADE
1984	GTM	ISL	12.4247882713658
1984	ISL	GTM	10.7802996084398
1985	GTM	ISL	13.9930701455501
1985	ISL	GTM	9.36731997281215
1986	GTM	ISL	13.0821906208365
1986	ISL	GTM	11.9756612440668
1987	GTM	ISL	12.9642041270345
1987	ISL	GTM	8.735851204772
1988	GTM	ISL	13.1684269989665
1988	ISL	GTM	7.28387485599045
1989	GTM	ISL	13.6723138784659
1989	ISL	GTM	0.0
1990	GTM	ISL	12.6269104448205
1990	ISL	GTM	8.31418619756527
1991	GTM	ISL	11.652089182093
1991	ISL	GTM	11.8796851268586
1992	GTM	ISL	11.0028522902838
1992	ISL	GTM	8.37811478586835
1993	GTM	ISL	11.6248603778952
1993	ISL	GTM	8.58026103821665
1994	GTM	ISL	10.1972427453934
1994	ISL	GTM	8.84975205491856
1995	GTM	ISL	13.0654417998055
1995	ISL	GTM	0.0
1996	GTM	ISL	11.186783196727
1996	ISL	GTM	0.0
1997	GTM	ISL	11.2709571664904
1997	ISL	GTM	0.0
1998	GTM	ISL	11.9294073985402
1998	ISL	GTM	0.0
1999	GTM	ISL	11.7252445925991
1999	ISL	GTM	0.0
2000	GTM	ISL	11.1437296033349
2000	ISL	GTM	0.0
1981	GTM	IND	0.0
1981	IND	GTM	12.295961601363
1982	GTM	IND	0.0
1982	IND	GTM	12.503887475892
1983	GTM	IND	0.0
1983	IND	GTM	11.7914362874944
1984	GTM	IND	0.0
1984	IND	GTM	12.5546500578359
1985	GTM	IND	0.0
1985	IND	GTM	13.2706228613716
1986	GTM	IND	0.0
1986	IND	GTM	13.4140740204257
1987	GTM	IND	12.1807746188598
1987	IND	GTM	13.2444422275959
1988	GTM	IND	0.0
1988	IND	GTM	13.571047937089
1989	GTM	IND	0.0
1989	IND	GTM	14.175118440984
1990	GTM	IND	12.1386492776007
1990	IND	GTM	14.2925283050591
1991	GTM	IND	12.9172668534485
1991	IND	GTM	14.4002155606723
1992	GTM	IND	12.6281353682253
1992	IND	GTM	13.8461365019611
1993	GTM	IND	12.3615573782668
1993	IND	GTM	14.8672679804337
1994	GTM	IND	15.6574264114399
1994	IND	GTM	14.7226653470707
1995	GTM	IND	0.0
1995	IND	GTM	15.0310240167442
1996	GTM	IND	12.240224302001
1996	IND	GTM	15.064573875559
1997	GTM	IND	0.0
1997	IND	GTM	15.2654064969006
1998	GTM	IND	13.7384728065485
1998	IND	GTM	15.5376630874933
1999	GTM	IND	13.7691709710292
1999	IND	GTM	15.8088775858001
2000	GTM	IND	11.1020055061791
2000	IND	GTM	15.8257227269787
1981	GTM	IDN	15.9104767317695
1981	IDN	GTM	11.4271125414655
1982	GTM	IDN	15.324477113297
1982	IDN	GTM	10.5103894591831
1983	GTM	IDN	12.8668045862146
1983	IDN	GTM	11.0252774464309
1984	GTM	IDN	15.0713340057428
1984	IDN	GTM	11.4203271283734
1985	GTM	IDN	9.6094695894386
1985	IDN	GTM	10.5521050040692
1986	GTM	IDN	13.5128381915842
1986	IDN	GTM	10.7390931319704
1987	GTM	IDN	15.4796663271426
1987	IDN	GTM	12.5555407963638
1988	GTM	IDN	15.0491327199765
1988	IDN	GTM	12.8999616958071
1989	GTM	IDN	11.4791638033983
1989	IDN	GTM	12.9005644217161
1990	GTM	IDN	16.4920209502212
1990	IDN	GTM	12.8123425870049
1991	GTM	IDN	12.7501858408947
1991	IDN	GTM	13.7457186920988
1992	GTM	IDN	12.7028163461557
1992	IDN	GTM	13.463892914266
1993	GTM	IDN	13.0336338621585
1993	IDN	GTM	14.3640208897734
1994	GTM	IDN	14.6295909793595
1994	IDN	GTM	14.3281626430981
1995	GTM	IDN	12.5423108277662
1995	IDN	GTM	14.6413048204778
1996	GTM	IDN	13.5819663598166
1996	IDN	GTM	14.5077196150676
1997	GTM	IDN	12.0318122780909
1997	IDN	GTM	14.6056637463789
1998	GTM	IDN	0.0
1998	IDN	GTM	15.062022173241
1999	GTM	IDN	12.3607091976986
1999	IDN	GTM	14.7491070771321
2000	GTM	IDN	10.0709915359797
2000	IDN	GTM	15.3135540092731
1981	GTM	IRL	14.5460693444727
1981	IRL	GTM	15.6339330051534
1982	GTM	IRL	14.0131536860825
1982	IRL	GTM	16.2203086858592
1983	GTM	IRL	10.3793022018001
1983	IRL	GTM	15.8787708228179
1984	GTM	IRL	10.4511808511497
1984	IRL	GTM	16.4748234065247
1985	GTM	IRL	11.0744574462817
1985	IRL	GTM	15.6920186284595
1986	GTM	IRL	11.9485912806098
1986	IRL	GTM	16.6750143073005
1987	GTM	IRL	14.0823705236537
1987	IRL	GTM	15.4972947310608
1988	GTM	IRL	13.9748184978073
1988	IRL	GTM	15.5073517968094
1989	GTM	IRL	13.3402083716085
1989	IRL	GTM	15.9234178922643
1990	GTM	IRL	13.0550608215282
1990	IRL	GTM	15.3237314624289
1991	GTM	IRL	14.5143286899143
1991	IRL	GTM	15.8754701772933
1992	GTM	IRL	12.2595988903231
1992	IRL	GTM	15.6479255765
1993	GTM	IRL	15.1166249777384
1993	IRL	GTM	16.0793761167918
1994	GTM	IRL	14.1790974599985
1994	IRL	GTM	16.3993055834345
1995	GTM	IRL	15.2743402353385
1995	IRL	GTM	16.1808210241689
1996	GTM	IRL	13.6529691088113
1996	IRL	GTM	16.0072876872998
1997	GTM	IRL	14.7408615339259
1997	IRL	GTM	16.375889690716
1998	GTM	IRL	12.8008466687448
1998	IRL	GTM	16.0627626381074
1999	GTM	IRL	14.4256099567597
1999	IRL	GTM	15.238006834937
2000	GTM	IRL	13.2251275254149
2000	IRL	GTM	15.90942252126
1981	GTM	ISR	12.8107427760664
1981	ISR	GTM	13.6409945416917
1982	GTM	ISR	12.6830015562723
1982	ISR	GTM	14.5259940652912
1983	GTM	ISR	12.4897810578391
1983	ISR	GTM	13.7209872847328
1984	GTM	ISR	12.7291972469258
1984	ISR	GTM	14.1319968559611
1985	GTM	ISR	13.3836535651148
1985	ISR	GTM	15.092074421821
1986	GTM	ISR	13.6195777386198
1986	ISR	GTM	15.4197348171307
1987	GTM	ISR	11.7228660136195
1987	ISR	GTM	14.6264199578451
1988	GTM	ISR	13.3238110458238
1988	ISR	GTM	15.3290970623813
1989	GTM	ISR	13.4481424774758
1989	ISR	GTM	15.8068232619442
1990	GTM	ISR	12.701356690671
1990	ISR	GTM	14.3618831995265
1991	GTM	ISR	13.9118327685444
1991	ISR	GTM	15.6494658455138
1992	GTM	ISR	13.1511196945538
1992	ISR	GTM	16.0145117698985
1993	GTM	ISR	14.1514881962662
1993	ISR	GTM	15.449544952383
1994	GTM	ISR	14.0797130508825
1994	ISR	GTM	15.8412455222015
1995	GTM	ISR	13.6632228254995
1995	ISR	GTM	15.5861701763063
1996	GTM	ISR	13.9497013079737
1996	ISR	GTM	15.6628910477354
1997	GTM	ISR	14.1342952929186
1997	ISR	GTM	15.9851321963589
1998	GTM	ISR	14.1404448089393
1998	ISR	GTM	15.8556458761355
1999	GTM	ISR	14.0267184152147
1999	ISR	GTM	17.6047501350511
2000	GTM	ISR	14.417638887782
2000	ISR	GTM	15.9017592533131
1981	GTM	ITA	18.3567694904549
1981	ITA	GTM	17.5572479331067
1982	GTM	ITA	18.6828838028322
1982	ITA	GTM	17.2815178893708
1983	GTM	ITA	18.2603836961951
1983	ITA	GTM	16.8019474123594
1984	GTM	ITA	18.307194450607
1984	ITA	GTM	16.6584009297165
1985	GTM	ITA	18.648750659179
1985	ITA	GTM	16.4767448059189
1986	GTM	ITA	18.3700166541864
1986	ITA	GTM	16.6535229022962
1987	GTM	ITA	18.169064149219
1987	ITA	GTM	18.0702431713914
1988	GTM	ITA	18.2684356809619
1988	ITA	GTM	17.9492556238256
1989	GTM	ITA	18.1497843726041
1989	ITA	GTM	17.9348861691802
1990	GTM	ITA	17.4834670884657
1990	ITA	GTM	17.8919556994182
1991	GTM	ITA	17.4348265960571
1991	ITA	GTM	17.4530802036429
1992	GTM	ITA	17.7819847754207
1992	ITA	GTM	17.9084714778518
1993	GTM	ITA	17.26315320248
1993	ITA	GTM	17.8228563849413
1994	GTM	ITA	17.3399148096446
1994	ITA	GTM	17.6416266110014
1995	GTM	ITA	17.5870620621194
1995	ITA	GTM	17.5441231909987
1996	GTM	ITA	17.483920498724
1996	ITA	GTM	17.5580385028985
1997	GTM	ITA	17.7970599618967
1997	ITA	GTM	17.8402836169385
1998	GTM	ITA	17.549223767834
1998	ITA	GTM	17.6779069397054
1999	GTM	ITA	17.3373652761249
1999	ITA	GTM	17.733699517623
2000	GTM	ITA	17.3120788751608
2000	ITA	GTM	17.8335095156303
1981	GTM	JAM	14.4882021383847
1981	JAM	GTM	11.4989244411263
1982	GTM	JAM	13.8454726422249
1982	JAM	GTM	14.2015484381911
1983	GTM	JAM	15.2997395422195
1983	JAM	GTM	15.3271134386072
1984	GTM	JAM	15.7752085583188
1984	JAM	GTM	15.3781814730584
1985	GTM	JAM	15.2113789143634
1985	JAM	GTM	14.4330232893435
1986	GTM	JAM	15.5308726136481
1986	JAM	GTM	15.3414921311996
1987	GTM	JAM	15.4505041590745
1987	JAM	GTM	14.8128584966016
1988	GTM	JAM	14.2766849131298
1988	JAM	GTM	14.9898013229938
1989	GTM	JAM	14.2485714205493
1989	JAM	GTM	14.2567916090058
1990	GTM	JAM	14.2968331849905
1990	JAM	GTM	11.0316690305776
1991	GTM	JAM	14.0115688267552
1991	JAM	GTM	12.1725736939486
1992	GTM	JAM	14.2206273426447
1992	JAM	GTM	14.148824706973
1993	GTM	JAM	14.2123200017779
1993	JAM	GTM	11.6040057298441
1994	GTM	JAM	14.5344567852998
1994	JAM	GTM	11.5576683909225
1995	GTM	JAM	15.3441463219292
1995	JAM	GTM	11.6614610281684
1996	GTM	JAM	16.5365954545742
1996	JAM	GTM	12.8277996102065
1997	GTM	JAM	16.1133954651744
1997	JAM	GTM	12.9138449307321
1998	GTM	JAM	15.9928917522863
1998	JAM	GTM	12.9154372238275
1999	GTM	JAM	16.366218695455
1999	JAM	GTM	13.4877593121265
2000	GTM	JAM	16.0370913227426
2000	JAM	GTM	13.1652121166892
1981	GTM	JPN	18.8155952685363
1981	JPN	GTM	19.1813747776962
1982	GTM	JPN	18.7638173864853
1982	JPN	GTM	18.7202353408459
1983	GTM	JPN	18.3791719211246
1983	JPN	GTM	18.4589517397005
1984	GTM	JPN	18.5219838116314
1984	JPN	GTM	18.5359426020909
1985	GTM	JPN	17.9670050061537
1985	JPN	GTM	18.3148164969409
1986	GTM	JPN	18.3251089763092
1986	JPN	GTM	18.1623915212488
1987	GTM	JPN	17.5367902211879
1987	JPN	GTM	18.7398112515886
1988	GTM	JPN	17.7233720634512
1988	JPN	GTM	18.8275056438503
1989	GTM	JPN	17.9636864688531
1989	JPN	GTM	18.6396632338911
1990	GTM	JPN	17.9857170030921
1990	JPN	GTM	18.6808382386624
1991	GTM	JPN	17.9161771365722
1991	JPN	GTM	18.8532210918235
1992	GTM	JPN	17.6230757048721
1992	JPN	GTM	19.0083931403289
1993	GTM	JPN	17.6018210370688
1993	JPN	GTM	18.9177052965667
1994	GTM	JPN	18.2465959777048
1994	JPN	GTM	18.5769356137509
1995	GTM	JPN	18.416610389951
1995	JPN	GTM	18.734507012176
1996	GTM	JPN	18.1472713101785
1996	JPN	GTM	18.5066823985093
1997	GTM	JPN	18.4317089388388
1997	JPN	GTM	18.7535205817139
1998	GTM	JPN	18.3136915518687
1998	JPN	GTM	19.2134240510011
1999	GTM	JPN	18.3099467175577
1999	JPN	GTM	19.0500012569272
2000	GTM	JPN	18.2803162876021
2000	JPN	GTM	18.837513112588
1981	GTM	KOR	16.7045515027786
1981	KOR	GTM	16.4353046850506
1982	GTM	KOR	14.7112467866944
1982	KOR	GTM	16.5329447307622
1983	GTM	KOR	13.3513194106974
1983	KOR	GTM	15.9689643704135
1984	GTM	KOR	15.9772520224193
1984	KOR	GTM	16.5555797573261
1985	GTM	KOR	14.3995898986711
1985	KOR	GTM	16.0288263855244
1986	GTM	KOR	15.8953730568777
1986	KOR	GTM	16.6187777572458
1987	GTM	KOR	14.3171691634901
1987	KOR	GTM	17.4297118728733
1988	GTM	KOR	15.3915379897211
1988	KOR	GTM	17.3943806680598
1989	GTM	KOR	15.4224448683554
1989	KOR	GTM	17.4672828068412
1990	GTM	KOR	15.9001414147162
1990	KOR	GTM	16.9588134594163
1991	GTM	KOR	14.6974348523591
1991	KOR	GTM	16.6720600680937
1992	GTM	KOR	15.0300842927318
1992	KOR	GTM	16.885532741603
1993	GTM	KOR	14.1600562767967
1993	KOR	GTM	16.9950825486164
1994	GTM	KOR	14.5701612823823
1994	KOR	GTM	17.0808516173349
1995	GTM	KOR	15.2459396723235
1995	KOR	GTM	17.4874858968651
1996	GTM	KOR	15.9310023286787
1996	KOR	GTM	17.2337706432864
1997	GTM	KOR	16.3811709268676
1997	KOR	GTM	17.1545950552695
1998	GTM	KOR	18.0557320605044
1998	KOR	GTM	17.7150265410896
1999	GTM	KOR	17.9121509028874
1999	KOR	GTM	17.4984130416166
2000	GTM	KOR	16.9620658522528
2000	KOR	GTM	17.9603062692357
1981	GTM	MYS	0.0
1981	MYS	GTM	13.1151281506512
1982	GTM	MYS	0.0
1982	MYS	GTM	13.2064018455486
1983	GTM	MYS	0.0
1983	MYS	GTM	11.5678528678586
1984	GTM	MYS	0.0
1984	MYS	GTM	11.6324995510688
1985	GTM	MYS	0.0
1985	MYS	GTM	11.1125518434783
1986	GTM	MYS	0.0
1986	MYS	GTM	12.3522266350095
1987	GTM	MYS	0.0
1987	MYS	GTM	12.7545976555176
1988	GTM	MYS	0.0
1988	MYS	GTM	12.9286374251648
1989	GTM	MYS	0.0
1989	MYS	GTM	12.8887237612303
1990	GTM	MYS	12.3873422688484
1990	MYS	GTM	15.6453673687617
1991	GTM	MYS	12.1913597860932
1991	MYS	GTM	15.9401794834844
1992	GTM	MYS	12.4782488296644
1992	MYS	GTM	15.0501870684635
1993	GTM	MYS	12.6048845954116
1993	MYS	GTM	14.1433544817748
1994	GTM	MYS	12.9820136696164
1994	MYS	GTM	14.3183723610012
1995	GTM	MYS	16.1449409872184
1995	MYS	GTM	14.5746267327254
1996	GTM	MYS	12.6613089836449
1996	MYS	GTM	13.2623481596924
1997	GTM	MYS	12.819218585236
1997	MYS	GTM	14.3783376508917
1998	GTM	MYS	12.5687429128363
1998	MYS	GTM	14.3524985616258
1999	GTM	MYS	15.7809772185388
1999	MYS	GTM	14.6331307237004
2000	GTM	MYS	13.0677973650918
2000	MYS	GTM	15.2152039991297
1981	GTM	MUS	0.0
1981	MUS	GTM	0.0
1982	GTM	MUS	0.0
1982	MUS	GTM	0.0
1983	GTM	MUS	0.0
1983	MUS	GTM	0.0
1984	GTM	MUS	0.0
1984	MUS	GTM	0.0
1985	GTM	MUS	0.0
1985	MUS	GTM	0.0
1986	GTM	MUS	0.0
1986	MUS	GTM	0.0
1987	GTM	MUS	0.0
1987	MUS	GTM	0.0
1988	GTM	MUS	0.0
1988	MUS	GTM	0.0
1989	GTM	MUS	0.0
1989	MUS	GTM	0.0
1990	GTM	MUS	0.0
1990	MUS	GTM	0.0
1991	GTM	MUS	7.2209054234584
1991	MUS	GTM	0.0
1992	GTM	MUS	9.61314759131992
1992	MUS	GTM	0.0
1993	GTM	MUS	10.6742567277394
1993	MUS	GTM	0.0
1994	GTM	MUS	10.0317887174476
1994	MUS	GTM	0.0
1995	GTM	MUS	0.0
1995	MUS	GTM	0.0
1996	GTM	MUS	0.0
1996	MUS	GTM	0.0
1997	GTM	MUS	10.7134021337513
1997	MUS	GTM	0.0
1998	GTM	MUS	11.0769877092769
1998	MUS	GTM	0.0
1999	GTM	MUS	10.7469666661967
1999	MUS	GTM	0.0
2000	GTM	MUS	9.1719113453564
2000	MUS	GTM	0.0
1981	GTM	MEX	18.7549023169381
1981	MEX	GTM	18.4315006437176
1982	GTM	MEX	18.0481688250798
1982	MEX	GTM	18.8803953833718
1983	GTM	MEX	17.0299979961261
1983	MEX	GTM	18.8350447106715
1984	GTM	MEX	16.6452017185809
1984	MEX	GTM	19.5429032966212
1985	GTM	MEX	17.1402488323517
1985	MEX	GTM	19.5627053949671
1986	GTM	MEX	16.609039484327
1986	MEX	GTM	18.4924295896575
1987	GTM	MEX	16.8878320922198
1987	MEX	GTM	19.0966168184449
1988	GTM	MEX	17.5938879230246
1988	MEX	GTM	18.6640439683867
1989	GTM	MEX	17.9825043608363
1989	MEX	GTM	18.6217411815139
1990	GTM	MEX	17.686766711368
1990	MEX	GTM	18.792665748787
1991	GTM	MEX	18.5142186258903
1991	MEX	GTM	18.8566799888105
1992	GTM	MEX	18.2403035599564
1992	MEX	GTM	18.9834933791856
1993	GTM	MEX	17.9687545822822
1993	MEX	GTM	19.1176237808177
1994	GTM	MEX	18.3881730374132
1994	MEX	GTM	19.1907703016379
1995	GTM	MEX	17.8694449403284
1995	MEX	GTM	19.6683023523157
1996	GTM	MEX	18.2489585478134
1996	MEX	GTM	19.6844816192813
1997	GTM	MEX	18.2943277400275
1997	MEX	GTM	19.9687989385287
1998	GTM	MEX	18.2679480773957
1998	MEX	GTM	20.054726884742
1999	GTM	MEX	18.2876209154181
1999	MEX	GTM	20.060671097122
2000	GTM	MEX	18.3520572720861
2000	MEX	GTM	20.1619798086859
1981	GTM	MAR	13.1459124691615
1981	MAR	GTM	0.0
1982	GTM	MAR	13.9106231007173
1982	MAR	GTM	6.9736410139811
1983	GTM	MAR	15.4443098876897
1983	MAR	GTM	0.0
1984	GTM	MAR	11.1958217713708
1984	MAR	GTM	0.0
1985	GTM	MAR	13.8989946412809
1985	MAR	GTM	0.0
1986	GTM	MAR	15.1161728569915
1986	MAR	GTM	0.0
1987	GTM	MAR	13.9078574655675
1987	MAR	GTM	0.0
1988	GTM	MAR	13.7004948694021
1988	MAR	GTM	7.9766787175051
1989	GTM	MAR	13.7418122976488
1989	MAR	GTM	7.31837375233109
1990	GTM	MAR	12.2103357833805
1990	MAR	GTM	0.0
1991	GTM	MAR	12.2979046368681
1991	MAR	GTM	0.0
1992	GTM	MAR	12.9415327792845
1992	MAR	GTM	0.0
1993	GTM	MAR	13.0700436580437
1993	MAR	GTM	0.0
1994	GTM	MAR	12.9262582779174
1994	MAR	GTM	0.0
1995	GTM	MAR	15.8282605284986
1995	MAR	GTM	0.0
1996	GTM	MAR	15.8231336302945
1996	MAR	GTM	7.9547407836939
1997	GTM	MAR	17.4653972025642
1997	MAR	GTM	8.25569393589818
1998	GTM	MAR	15.9223454477179
1998	MAR	GTM	11.6876035493338
1999	GTM	MAR	15.6836374696293
1999	MAR	GTM	9.1996549138403
2000	GTM	MAR	17.0506958966976
2000	MAR	GTM	0.0
1981	GTM	NPL	0.0
1981	NPL	GTM	0.0
1982	GTM	NPL	0.0
1982	NPL	GTM	0.0
1983	GTM	NPL	0.0
1983	NPL	GTM	11.2218671774247
1984	GTM	NPL	0.0
1984	NPL	GTM	0.0
1985	GTM	NPL	0.0
1985	NPL	GTM	0.0
1986	GTM	NPL	0.0
1986	NPL	GTM	0.0
1987	GTM	NPL	0.0
1987	NPL	GTM	0.0
1988	GTM	NPL	0.0
1988	NPL	GTM	0.0
1989	GTM	NPL	11.9779944286759
1989	NPL	GTM	0.0
1990	GTM	NPL	9.89387203746982
1990	NPL	GTM	0.0
1991	GTM	NPL	0.0
1991	NPL	GTM	0.0
1992	GTM	NPL	0.0
1992	NPL	GTM	0.0
1993	GTM	NPL	0.0
1993	NPL	GTM	0.0
1994	GTM	NPL	10.6248394882563
1994	NPL	GTM	0.0
1995	GTM	NPL	10.6096340284989
1995	NPL	GTM	0.0
1996	GTM	NPL	0.0
1996	NPL	GTM	6.95884635407197
1997	GTM	NPL	10.6381330894863
1997	NPL	GTM	0.0
1998	GTM	NPL	0.0
1998	NPL	GTM	0.0
1999	GTM	NPL	13.1787558630756
1999	NPL	GTM	6.88421137611994
2000	GTM	NPL	11.7184507215958
2000	NPL	GTM	6.81783057145415
1981	GTM	NLD	18.8987776856064
1981	NLD	GTM	17.0361124554799
1982	GTM	NLD	18.7339111181881
1982	NLD	GTM	17.0071250620908
1983	GTM	NLD	18.6662779889837
1983	NLD	GTM	16.4872271851169
1984	GTM	NLD	18.3517785993719
1984	NLD	GTM	17.2933042782504
1985	GTM	NLD	18.0994928339053
1985	NLD	GTM	16.9104643413587
1986	GTM	NLD	18.3413945633733
1986	NLD	GTM	17.1086740114643
1987	GTM	NLD	18.4337513650687
1987	NLD	GTM	16.7913255695884
1988	GTM	NLD	17.621364642299
1988	NLD	GTM	17.5235763932917
1989	GTM	NLD	17.2941346158662
1989	NLD	GTM	17.1580664669778
1990	GTM	NLD	17.351138589176
1990	NLD	GTM	16.819781982476
1991	GTM	NLD	17.1274247282272
1991	NLD	GTM	17.1353576927799
1992	GTM	NLD	17.3319687801095
1992	NLD	GTM	17.1520676844601
1993	GTM	NLD	17.5240367441411
1993	NLD	GTM	17.1949174419421
1994	GTM	NLD	17.5325501524966
1994	NLD	GTM	17.3331071719047
1995	GTM	NLD	17.8241201644449
1995	NLD	GTM	17.3457905507529
1996	GTM	NLD	17.9432574465337
1996	NLD	GTM	17.7485779733632
1997	GTM	NLD	18.1686406881283
1997	NLD	GTM	17.0972933448458
1998	GTM	NLD	17.8253474966069
1998	NLD	GTM	17.5757796290705
1999	GTM	NLD	18.0573383695557
1999	NLD	GTM	17.123093810994
2000	GTM	NLD	17.9075977241842
2000	NLD	GTM	16.9061015912661
1981	GTM	NZL	10.2249661670249
1981	NZL	GTM	14.4064037293086
1982	GTM	NZL	11.2271674125976
1982	NZL	GTM	14.0598121106402
1983	GTM	NZL	11.8757224561784
1983	NZL	GTM	13.1603632228029
1984	GTM	NZL	12.389493265281
1984	NZL	GTM	14.6148997400059
1985	GTM	NZL	12.186809144998
1985	NZL	GTM	14.6225676957123
1986	GTM	NZL	13.5986481309027
1986	NZL	GTM	14.3711019031036
1987	GTM	NZL	13.0075178369018
1987	NZL	GTM	14.9537723839524
1988	GTM	NZL	12.2647288014284
1988	NZL	GTM	15.0470596796518
1989	GTM	NZL	11.8874845969237
1989	NZL	GTM	15.0537121565291
1990	GTM	NZL	10.932888001052
1990	NZL	GTM	14.5008429970492
1991	GTM	NZL	11.7193646329281
1991	NZL	GTM	14.7568032492254
1992	GTM	NZL	12.9891617428463
1992	NZL	GTM	14.3566090937148
1993	GTM	NZL	12.9777716411947
1993	NZL	GTM	15.3460302467839
1994	GTM	NZL	13.6368501452469
1994	NZL	GTM	15.9726098011712
1995	GTM	NZL	14.0218883300249
1995	NZL	GTM	16.1283476506574
1996	GTM	NZL	13.841010550547
1996	NZL	GTM	16.3384034304704
1997	GTM	NZL	13.6474636361664
1997	NZL	GTM	16.5339526388863
1998	GTM	NZL	12.9488522005024
1998	NZL	GTM	16.5756085313979
1999	GTM	NZL	13.1821712624207
1999	NZL	GTM	16.3551430933028
2000	GTM	NZL	13.2676007370683
2000	NZL	GTM	16.210037071952
1981	GTM	NOR	17.2303653459446
1981	NOR	GTM	15.3286895693472
1982	GTM	NOR	16.890034645632
1982	NOR	GTM	15.01043799436
1983	GTM	NOR	17.1832536248594
1983	NOR	GTM	15.0383947208022
1984	GTM	NOR	17.0809501084211
1984	NOR	GTM	15.3524984485609
1985	GTM	NOR	16.9613498602863
1985	NOR	GTM	13.4741369612485
1986	GTM	NOR	16.7328922469319
1986	NOR	GTM	16.1752279122767
1987	GTM	NOR	16.4641450384894
1987	NOR	GTM	15.7399809603493
1988	GTM	NOR	15.5634363594231
1988	NOR	GTM	15.4957566845537
1989	GTM	NOR	16.8335800598579
1989	NOR	GTM	16.4195588529361
1990	GTM	NOR	16.1666131846057
1990	NOR	GTM	16.3567403611907
1991	GTM	NOR	15.6097946694643
1991	NOR	GTM	15.9287807922046
1992	GTM	NOR	16.4387658589374
1992	NOR	GTM	15.8000769237596
1993	GTM	NOR	15.5028879783416
1993	NOR	GTM	15.5793047250205
1994	GTM	NOR	14.7433978025701
1994	NOR	GTM	15.8650219098283
1995	GTM	NOR	15.7671791124063
1995	NOR	GTM	15.4704550620627
1996	GTM	NOR	16.5789210096474
1996	NOR	GTM	15.5869403763592
1997	GTM	NOR	16.8797253612267
1997	NOR	GTM	15.8177903279424
1998	GTM	NOR	16.7363751594168
1998	NOR	GTM	15.3577294745318
1999	GTM	NOR	16.3269144068511
1999	NOR	GTM	15.7623445142719
2000	GTM	NOR	16.2028043788853
2000	NOR	GTM	14.9214843508158
1981	GTM	OMN	13.4582707444744
1981	OMN	GTM	0.0
1982	GTM	OMN	14.9129836504992
1982	OMN	GTM	0.0
1983	GTM	OMN	14.1726015520891
1983	OMN	GTM	0.0
1984	GTM	OMN	11.6521289805415
1984	OMN	GTM	0.0
1985	GTM	OMN	14.8409868030135
1985	OMN	GTM	0.0
1986	GTM	OMN	12.9960221402832
1986	OMN	GTM	0.0
1987	GTM	OMN	14.7271858791415
1987	OMN	GTM	0.0
1988	GTM	OMN	14.741730991268
1988	OMN	GTM	0.0
1989	GTM	OMN	14.371013762561
1989	OMN	GTM	0.0
1990	GTM	OMN	13.315078808549
1990	OMN	GTM	0.0
1991	GTM	OMN	13.8355799070508
1991	OMN	GTM	0.0
1992	GTM	OMN	13.6599820168725
1992	OMN	GTM	0.0
1993	GTM	OMN	14.1515827229709
1993	OMN	GTM	0.0
1994	GTM	OMN	13.8666664313716
1994	OMN	GTM	0.0
1995	GTM	OMN	13.9813642289
1995	OMN	GTM	0.0
1996	GTM	OMN	13.4951240781194
1996	OMN	GTM	0.0
1997	GTM	OMN	13.3074518286696
1997	OMN	GTM	0.0
1998	GTM	OMN	13.4886629182906
1998	OMN	GTM	0.0
1999	GTM	OMN	13.4808008142982
1999	OMN	GTM	0.0
2000	GTM	OMN	12.8929653073022
2000	OMN	GTM	0.0
1981	GTM	PAN	17.3393216276566
1981	PAN	GTM	10.7806341307025
1982	GTM	PAN	17.2793477878251
1982	PAN	GTM	15.8981110441696
1983	GTM	PAN	17.1238291873685
1983	PAN	GTM	15.8079426133975
1984	GTM	PAN	17.1763687149767
1984	PAN	GTM	15.7481747010658
1985	GTM	PAN	17.1184650547712
1985	PAN	GTM	16.5587951190936
1986	GTM	PAN	16.9646385357036
1986	PAN	GTM	16.2440870277963
1987	GTM	PAN	17.0396374667276
1987	PAN	GTM	15.8846629317443
1988	GTM	PAN	16.8100572742892
1988	PAN	GTM	16.1282452524825
1989	GTM	PAN	16.9878309408619
1989	PAN	GTM	16.82291408173
1990	GTM	PAN	17.1588454358292
1990	PAN	GTM	16.6026477373376
1991	GTM	PAN	17.2014866103958
1991	PAN	GTM	16.7638177918933
1992	GTM	PAN	17.2604499978296
1992	PAN	GTM	17.5348957301526
1993	GTM	PAN	17.3686411118636
1993	PAN	GTM	17.8921454876477
1994	GTM	PAN	17.4521030717268
1994	PAN	GTM	18.1858618738094
1995	GTM	PAN	17.5593164004827
1995	PAN	GTM	18.3965460025556
1996	GTM	PAN	17.6476081299096
1996	PAN	GTM	18.2876870408906
1997	GTM	PAN	17.7512338827742
1997	PAN	GTM	18.6028845526149
1998	GTM	PAN	17.8875797909276
1998	PAN	GTM	18.9056356918085
1999	GTM	PAN	17.9975386436556
1999	PAN	GTM	18.8336040997493
2000	GTM	PAN	17.9384641025598
2000	PAN	GTM	18.9056475703488
1981	GTM	PRY	10.4493104937438
1981	PRY	GTM	0.0
1982	GTM	PRY	9.8061695085801
1982	PRY	GTM	0.0
1983	GTM	PRY	8.05605042944087
1983	PRY	GTM	0.0
1984	GTM	PRY	0.0
1984	PRY	GTM	0.0
1985	GTM	PRY	9.83831696055623
1985	PRY	GTM	7.96334429314742
1986	GTM	PRY	0.0
1986	PRY	GTM	9.60162758820487
1987	GTM	PRY	8.77127296318694
